file,totalPages,testedPage,section,records,warnings,lowConfidence,classifications,applications,firstTitle,warningBreakdown,error
20181221_51-2018_2_7253a985643a8544.pdf,383,25,applicationPublication,1,0,0,1,"[""201741021461 A""]",PROCESS FOR THE PREPARATION OF HYDROCARBON SOLUBLE ORGANOMETALLIC CATALYSTS,{},""""""
20181228_52-2018_1_94e6c0a10b84f7ca.pdf,477,25,applicationPublication,1,0,0,1,"[""201811047663 A""]",DESIGN OF ULTRASONIC PATTERN GENERATOR AND VIBRATOR FOR ROOT CANALING PROCESS IN ENDODONTICS,{},""""""
20181228_52-2018_2_837860c363199f25.pdf,439,25,applicationPublication,1,0,0,1,"[""201827033186 A""]",VIRTUALIZED NETWORK FUNCTION INTERWORKING,{},""""""
20190104_01-2019_1_dea5e7243da1675c.pdf,684,25,applicationPublication,1,0,0,3,"[""201841028063 A""]",SECURE REMOTEELECTRONIC VOTING SYSTEM,{},""""""
20190104_01-2019_2_bef607d15c3fc178.pdf,382,25,applicationPublication,1,0,0,2,"[""201741023195 A""]",MODULAR TAILGATEASSEMBLY AND METHOD FOR MOUNTING THE MODULAR TAILGATE ASSEMBLY TO A VEHICLE BODY,{},""""""
20190111_02-2019_1_c86d4255a3469278.pdf,394,25,applicationPublication,1,0,0,2,"[""201821049115 A""]",A MOBILE DEVICE FOR MAPPING AND MONITORING OF UNDERGROUND COAL MINES,{},""""""
20190111_02-2019_2_c3dd98b392433350.pdf,405,25,applicationPublication,1,0,0,3,"[""201741023972 A""]",SECURED DOCUMENT GENERATION USING QR CODE AND VSS,{},""""""
20190118_03-2019_1_56f156b556b5a205.pdf,640,25,applicationPublication,1,0,0,2,"[""201821047991 A""]",METHOD FOR ROUTING IN VEHICLE AD-HOC NETWORK (VANET) WITH MOBILITY AWARENESS,{},""""""
20190118_03-2019_2_259a9bbfa8a13f32.pdf,498,25,applicationPublication,1,0,0,1,"[""201741024712 A""]",AIR REGISTER ASSEMBLY,{},""""""
20190125_04-2019_1_b38ab22f9a327d88.pdf,547,25,applicationPublication,1,0,0,2,"[""201821049241 A""]",ADJOINING RIM DRIVEN THRUSTER SYSTEM FOR EXOSKELETAL TURBOFAN JET ENGINE,{},""""""
20190125_04-2019_2_582f36cac96039c3.pdf,319,25,applicationPublication,1,0,0,3,"[""201741025479 A""]",PRIORITIZED CLIENT-SERVER COMMUNICATIONS BASED ON SERVER HEALTH,{},""""""
20190201_05-2019_1_a21272c89b4c3b09.pdf,628,25,applicationPublication,1,0,0,3,"[""201821002187 A""]",A NOVEL ECO PEST TRAP FOR AGRICULTURAL PURPOSE,{},""""""
20190201_05-2019_2_96c1fec02caa33ee.pdf,493,25,applicationPublication,1,0,0,2,"[""201721027132 A""]",SMART CROP MANAGEMENT SYSTEM,{},""""""
20190208_06-2019_1_5c905b4ac7b5025b.pdf,396,25,applicationPublication,1,0,0,1,"[""201921003645 A""]",THREE-DIMENSIONAL MINIPLATE FOR THE TREATMENT OF MANDIBULAR FRACTURES,{},""""""
20190208_06-2019_2_132099005e675ea3.pdf,319,25,applicationPublication,1,0,0,1,"[""201741027254 A""]","DUAL POSITIONED HANDLE BAR, SEAT LIFTING AND REVERSE GEAR MECHANISM FOR PHYSICALLY CHALLENGED PEOPLE",{},""""""
20190215_07-2019_1_92773566e6acacbc.pdf,488,25,applicationPublication,1,0,0,1,"[""201817048301 A""]",WAIST SUPPORTING CHAIR,{},""""""
20190215_07-2019_2_aeb068f38ae37cc4.pdf,348,25,applicationPublication,1,0,0,1,"[""201741028420 A""]",SYSTEMS AND METHODS FOR PROVIDING SECURITY IN A COMMUNICATIONS NETWORK OF A POWER GENERATION ENTITY,{},""""""
20190222_08-2019_1_3c6c55f31fe4faa1.pdf,530,25,applicationPublication,1,0,0,1,"[""201911005018 A""]",DPIITPV BASED PROTECTED ENVIRONMENT CONTROLLED FARMING (PV_PECF)DPIIT.,{},""""""
20190222_08-2019_2_a7572808961c9d99.pdf,969,25,applicationPublication,1,0,0,2,"[""201741029682 A""]",A SYSTEM USING DC POWER BUS FOR CONTINUOUS SUPPLY OF POWER AND A CONTROL METHOD THEREOF,{},""""""
20190301_09-2019_1_7eb9c4407882ad5f.pdf,697,25,applicationPublication,1,0,0,2,"[""201821036447 A""]",A MULTISTAGE PUMP WITH AXIAL THRUST OPTIMIZATION,{},""""""
20190301_09-2019_2_0cc62102acb6fdea.pdf,535,25,applicationPublication,1,0,0,3,"[""201741030905 A""]",METHOD AND SYSTEM FOR POSITIONING AN AUTONOMOUS VEHICLE ON A NAVIGATION MAP,{},""""""
20190308_10-2019_1_003d4768b9948f13.pdf,413,25,applicationPublication,1,0,0,2,"[""201821047056 A""]","PIEZOELECTRIC VALVE, METHOD FOR DRIVING PIEZOELECTRIC VALVE, AND OPTICAL PARTICULATE SEPARATOR",{},""""""
20190308_10-2019_2_5d50c28d7b8ff6ed.pdf,633,25,applicationPublication,1,0,0,2,"[""201741031150 A""]",ANARRANGEMENT TO PREVENT LEAKAGE OF WORKING FLUID BETWEEN CASINGS OF A FLUID FLOW MACHINE AND A METHOD OF LOCKING THE CASINGS THEREOF,{},""""""
20190315_11-2019_1_b7f1cf4e36ef59a2.pdf,720,25,applicationPublication,1,0,0,1,"[""201921008049 A""]","ALCOHOL-DETECTION, HEALTH AND RIDE MONITORING SYSTEM IN CABS",{},""""""
20190315_11-2019_2_834ecc61667251ef.pdf,502,25,applicationPublication,1,0,0,1,"[""201741032333 A""]","Novel Arrangement of Apparatus, System and Method for Reaching out to Remote Rural Areas Through Voice-based Real-Time Medical Diagnostic System (RTMDS)",{},""""""
20190322_12-2019_1_5b9cf3cfa2bcd44d.pdf,497,25,applicationPublication,1,0,0,6,"[""201821042787 A""]","""WPC-TILES : WASTE PLASTIC CONVERT INTO A COLORS TILES""",{},""""""
20190322_12-2019_2_578d513629145aca.pdf,651,25,applicationPublication,1,0,0,1,"[""201641022523 A""]",A SHIFT ROD ASSEMBLY TO INTRODUCE DELAY IN GEARSHIFTS IN A TRANSMISSION OF A VEHICLE,{},""""""
20190329_13-2019_1_8155d4aabe375e0b.pdf,549,25,applicationPublication,1,0,0,1,"[""201811010011 A""]",ZONAL BASED GREEN ALGORITHM FOR ENHANCING BATTERY LIFETIME OF USER TERMINALS,{},""""""
20190329_13-2019_2_af05df0370ec970d.pdf,646,25,applicationPublication,1,0,0,2,"[""201741033759 A""]",DYNAMIC GENERATION OF USER INTERFACE COMPONENTS BASED ONHIERARCHICAL COMPONENT FACTORIES,{},""""""
20190405_14-2019_1_d2a512d691ca92b8.pdf,452,25,applicationPublication,1,0,0,1,"[""201911011629 A""]",AIRQUALITY INDICATOR/MONITOR (INTERNAL AND/OR EXTERNAL AIR) & AUTO/MANUAL START/STOP OF AIR PURIFIER IN A MOTOR VEHICLE:,{},""""""
20190405_14-2019_2_9cf309a7de54a2c9.pdf,412,25,applicationPublication,1,0,0,2,"[""201741034784 A""]",METHOD AND SYSTEM FOR CORRECTING APRE‐GENERATED NAVIGATION PATH FOR AN AUTONOMOUS VEHICLE,{},""""""
20190412_15-2019_1_d7110c0961d6abe4.pdf,333,25,applicationPublication,1,1,0,1,"[""201711035234 A""]",THE INTELLIGENCE REFLEX (IR) TEST,"{""Missing or malformed page/claim counts"":1}",""""""
20190412_15-2019_2_74e90611dbd83876.pdf,280,25,applicationPublication,1,0,0,2,"[""201741035493 A""]",DEVICE TO POSITION A TRENCH-DIGGING MACHINE WITH RESPECT TO THE GROUND,{},""""""
20190419_16-2019_1_b313100833c7d132.pdf,265,25,applicationPublication,1,0,0,2,"[""201921013766 A""]",REAL TIME PRECISE CORRELATED LIGHTING FOR FLOOD LIGHTING,{},""""""
20190419_16-2019_2_06423ce160fa5fb2.pdf,166,25,applicationPublication,1,0,0,2,"[""201741036392 A""]",METHOD AND SYSTEM FOR EDGE CACHING MEDIA CONTENT,{},""""""
20190419_16-2019_3_35df4f89d5a2bb4e.pdf,42,25,designPublication,0,0,0,0,[],"""""",{},""""""
20190426_17-2019_1_7a0ec877e34064c1.pdf,457,25,applicationPublication,1,0,0,1,"[""201941013857 A""]",A FABRICATED DETACHABLE EMISSION FILTER FOR EXHAUST OUTLETS,{},""""""
20190426_17-2019_2_8c5383b69f94122b.pdf,292,25,applicationPublication,1,0,0,1,"[""201741036981 A""]",A SUSPENSION AND BRAKING SIMULATOR,{},""""""
20190503_18-2019_1_0fdbb5ce3e183687.pdf,527,25,applicationPublication,1,0,0,1,"[""201921004709 A""]","ECONOMIC,EFFICIENT & EFFECTIVE SYSTEM FOR PRODUCTION OF BIO-DEGRADABLE PRODUCTS FROMAGRICULTURAL WASTE.",{},""""""
20190503_18-2019_2_31de1ce1a62dc919.pdf,516,25,applicationPublication,1,0,0,2,"[""201741038228 A""]",NOVEL SKIN FEATURE BASED JAUNDICE DETECTION FOR NEONATES USING NONINVASIVE TECHNIQUE .,{},""""""
20190510_19-2019_1_30e7e8e416f11749.pdf,421,25,applicationPublication,1,0,0,1,"[""201911000366 A""]",A PROSTHETIC DEVICE AND A METHOD OF OPERATING THE SAME,{},""""""
20190510_19-2019_2_3b1d9a82da54aaae.pdf,541,25,applicationPublication,1,0,0,2,"[""201741039685 A""]",METHOD FOR REDUCING NEUROTOXINS IN FOOD PRODUCTS,{},""""""
20190517_20-2019_1_8da58a9256497354.pdf,576,25,applicationPublication,1,0,0,1,"[""201921015259 A""]",SYSTEMS AND METHODS TO CALCULATE RISK TOLERANCE OF THE INVESTOR USING VIRTUAL SIMULATION,{},""""""
20190517_20-2019_2_0b7641c4de523795.pdf,568,25,applicationPublication,1,0,0,1,"[""201741040513 A""]",NOVEL METHOD OF ADAPTING THERMOELECTRIC COOLING MODULES INTO CHARGING CABLES,{},""""""
20190524_21-2019_1_5dd881ebdde32df3.pdf,384,25,applicationPublication,1,0,0,4,"[""201911018961 A""]",A HERBAL ANTHELMINTIC FORMULATION AND PROCESS OF ITS PREPARATION,{},""""""
20190524_21-2019_2_ba5914db1f85fc12.pdf,692,25,applicationPublication,1,0,0,3,"[""201741041682 A""]",VARIABLE DELIVERY OIL PUMP,{},""""""
20190531_22-2019_1_913dbf5ab73f9c26.pdf,532,25,applicationPublication,1,0,0,1,"[""201811015395 A""]",WATER BUCKET WITH WHEELS,{},""""""
20190531_22-2019_2_d3586c4a106b3cc6.pdf,427,25,applicationPublication,1,0,0,3,"[""201741042961 A""]",COOKING PAN USING THERMOELECTRIC GENERATOR MODULE,{},""""""
20190607_23-2019_1_942a547ee12a37e5.pdf,453,25,applicationPublication,1,0,0,2,"[""201921016789 A""]",SYSTEM AND METHOD FOR RECOGNIZING HAND GESTURES,{},""""""
20190607_23-2019_2_64c3661210c05e30.pdf,364,25,applicationPublication,1,0,0,1,"[""201927001353 A""]",HUMAN ANTIBODY SPECIFICALLY BINDING TO ACNE BACTERIA USING PHAGE DISPLAY TECHNIQUE AND USE THEREOF,{},""""""
20190614_24-2019_1_a8d4b676d4e72b91.pdf,446,25,applicationPublication,1,0,0,2,"[""201821006781 A""]",AN IMPROVED GOLF TEE STRUCTURE,{},""""""
20190614_24-2019_2_f77b120f9f91f277.pdf,394,25,applicationPublication,1,0,0,2,"[""201727030752 A""]",METHOD AND DEVICE FOR DATA PROCESSING,{},""""""
20190621_25-2019_1_7ce59e3766ab373a.pdf,258,25,applicationPublication,1,0,0,2,"[""201921021960 A""]",SYSTEMS AND METHODS TO DETECT FAKE CURRENCY FOR VISUALLY IMPAIRED PEOPLE.,{},""""""
20190621_25-2019_2_a582b07f08d4c6ff.pdf,328,25,applicationPublication,1,0,0,1,"[""201917010970 A""]",METHOD AND APPARATUS FOR PROCESSING VIDEO SIGNAL,{},""""""
20190621_25-2019_3_5b1f3b3e9a4dc936.pdf,378,25,applicationPublication,1,0,0,1,"[""201827043571 A""]",DISPLAY DRIVING INTEGRATED CIRCUIT AND ELECTRONIC DEVICE HAVING THE SAME,{},""""""
20190628_26-2019_1_cb97bc8a4e5270c1.pdf,339,25,applicationPublication,1,0,0,1,"[""201941024069 A""]",AN INTERNAL SUMP FILTRATION SYSTEM,{},""""""
20190628_26-2019_2_df667623614fe04e.pdf,384,25,applicationPublication,1,0,0,1,"[""201741046230 A""]",SYSTEM AND METHOD FOR AUTOMATING PRECISION IMMOBILIZATION TECHNIQUE MANEUVER,{},""""""
20190705_27-2019_1_139594826634ec37.pdf,580,25,applicationPublication,1,0,0,1,"[""201911025136 A""]",METHOD FOR SELF SUSTAINED PROCESSING OF WASTE,{},""""""
20190705_27-2019_2_73caeeca050a7d8d.pdf,525,25,applicationPublication,1,0,0,1,"[""201824046636 A""]",ROTATION SPLICER FOR A WORKSTATION OF A TEXTILE MACHINE THAT MANUFACTURES CROSS-WOUND PACKAGES,{},""""""
20190705_27-2019_3_b443d16ac9055c07.pdf,406,25,applicationPublication,1,0,0,1,"[""201937012251 A""]",POSITIONING PROCEDURE FOR RELAXED MOBILITY IOT DEVICES,{},""""""
20190712_28-2019_1_b37070c0c6d7bf68.pdf,376,25,applicationPublication,1,1,0,1,"[""201911024847 A""]",A DIELECTRIC RESONATOR MIMO ANTENNA,"{""Missing applicants"":1}",""""""
20190712_28-2019_2_ed21762a5e24bb8f.pdf,574,25,applicationPublication,1,0,0,1,"[""201721012547 A""]",BIOCOMPATIBLE POLYMER-BASED NANOCOMPOSITE HOLLOW FIBER MEMBRANES FOR SIMULTANEOUS/SEQUENTIAL CELL CULTURE AND FILTRATION AND A PROCESS FOR MANUFACTURING THE SAME,{},""""""
20190712_28-2019_3_f8a43c00e92d9188.pdf,421,25,applicationPublication,1,0,0,1,"[""201841000955 A""]",SOLID STATE FORMS OF IBRUTINIB,{},""""""
20190719_29-2019_1_9b784f1c1fb9d044.pdf,507,25,applicationPublication,1,0,0,1,"[""201921021863 A""]",MULTIFUNCTIONAL MATHEMATICAL GEOMETRY TEACHING& LEARNING INSTRUMENT & ARRANGEMENT THEREOF,{},""""""
20190719_29-2019_2_a7583395b5d06b29.pdf,503,25,applicationPublication,1,0,0,1,"[""10739/DELNP/2015 A""]",POLYESTER BASED COPOLYMER RESIN AND MOLDED PRODUCT COMPRISINGTHE SAME,{},""""""
20190719_29-2019_3_a906c7ae6516947b.pdf,232,25,applicationPublication,1,0,0,1,"[""201937020858 A""]",METHOD FOR OPERATING A NON-TRACK-BOUND COLUMN OF VEHICLES AND DRIVER ASSISTANCE SYSTEM AND NON-TRACK BOUND COLUMN,{},""""""
20190726_30-2019_1_800c6964abb71e0b.pdf,661,25,applicationPublication,1,0,0,1,"[""201911016873 A""]",SEMI-AUTOMATIC GUIDED DEVICE AND MECHANISM FOR DRILLING ON CURVED SURFACE,{},""""""
20190726_30-2019_2_70e10af208de94ac.pdf,482,25,applicationPublication,1,0,0,2,"[""201821002528 A""]",ORGANISER FOR ROUNDED-BOTTOM UTENSILS LIKE WOK,{},""""""
20190726_30-2019_3_ee98094fb58800fc.pdf,153,25,frontMatter,0,0,0,0,[],"""""",{},""""""
20190802_31-2019_1_52531103bbb0184c.pdf,617,25,applicationPublication,1,0,0,1,"[""201941012756 A""]",VACUUM-ASSISTED CLIMBINGAPPARATUS,{},""""""
20190802_31-2019_2_d4b1bbbfe7f932c4.pdf,525,25,applicationPublication,1,0,0,1,"[""201917023297 A""]",SECONDARY BATTERY,{},""""""
20190802_31-2019_3_efb69d131660cb7b.pdf,445,25,applicationPublication,1,0,0,1,"[""201841003467 A""]",AN EARLY WARNING SYSTEM TO DETECT APPROACHING TRAINS AND METHOD THEREOF,{},""""""
20190809_32-2019_1_1881a1bff765525b.pdf,478,25,applicationPublication,1,0,0,1,"[""201917031267 A""]",FIBER DRAWING FURNACE AND FIBER DRAWING METHOD,{},""""""
20190809_32-2019_2_5152bc4127018f95.pdf,410,25,applicationPublication,1,0,0,1,"[""201917019170 A""]",LIQUIDCRYSTAL COMPOSITE AND LIQUID CRYSTAL DIMMER ELEMENT,{},""""""
20190809_32-2019_3_e74e8b38ccd3ca38.pdf,447,25,applicationPublication,1,0,0,1,"[""201821004356 A""]",A MACHINE AND A METHOD TOPRODUCE PLASTIC BAGS,{},""""""
20190816_33-2019_1_1787f1d2bfa7bd51.pdf,316,25,applicationPublication,1,0,0,2,"[""201921025820 A""]","""ELECTRICITY GENERATION USING VEHICULAR MOVEMENT""",{},""""""
20190816_33-2019_2_c5d0d186e55a90a6.pdf,224,25,applicationPublication,1,0,0,1,"[""201841005159 A""]",NOVEL SYSTEM AND METHOD OF DESIGN AND DEVELOPMENT OF BLADELESS VERTICAL WIND MILL,{},""""""
20190823_34-2019_1_417075ea299379ea.pdf,106,25,applicationPublication,1,0,0,1,"[""201911010061 A""]",CARD HOLDING APPARATUS,{},""""""
20190823_34-2019_2_688ddb9cbeb392b4.pdf,301,25,applicationPublication,1,0,0,1,"[""201811005826 A""]",BACK PAD WITH AN INTEGRATED KNEE PROTECTOR IN VEHICLE SEAT FOR OCCUPANT SAFETY AND COMFORT,{},""""""
20190823_34-2019_3_a7ef39ef8757d6c5.pdf,300,25,applicationPublication,1,0,0,1,"[""201917020499 A""]",AMIDE COMPOUNDS AS KINASE INHIBITORS,{},""""""
20190830_35-2019_1_eb004e9a43848773.pdf,461,25,applicationPublication,1,0,0,2,"[""201921014576 A""]",ENERGY GENERATION FROM DISTILLERY EFFLUENTSTREAMS.,{},""""""
20190830_35-2019_2_d92f3bdea9ae160f.pdf,283,25,applicationPublication,1,0,0,1,"[""201841007034 A""]",A METHOD FOR DETECTING PRESENCE OF A MOVING TRAIN APPROACHING OR RECEDING FROM A CROSS-ROAD JUNCTION USING AN EARLY WARNING SYSTEM•,{},""""""
20190830_35-2019_3_7d8ccd8d9691c608.pdf,172,25,frontMatter,0,0,0,0,[],"""""",{},""""""
20190906_36-2019_1_70f6d36824f050a8.pdf,412,25,applicationPublication,1,0,0,1,"[""201911034479 A""]",A METHOD FOR THE EXTRACTION OF CONSOLIDATED CONSTITUENTS OF WITHANOLIDES FROMASHWAGANDHA (WITHANIA SOMNIFERA) ROOTS,{},""""""
20190906_36-2019_2_9abf397968285eea.pdf,406,25,applicationPublication,1,0,0,1,"[""201917027232 A""]",THIOBENZOIMIDAZOLE AS FUNGICIDES,{},""""""
20190906_36-2019_3_78ff5c2af87f6e9b.pdf,366,25,applicationPublication,1,0,0,2,"[""201841007849 A""]",APROCESS FOR THE PREPARATION OF 6-ISOPROPYLISOQUINOLINE,{},""""""
20190913_37-2019_1_f950524706f93593.pdf,464,25,applicationPublication,1,0,0,1,"[""201921000468 A""]",AN IMPROVED CIGARETTE,{},""""""
20190913_37-2019_2_372328a0eb5141fa.pdf,430,25,applicationPublication,1,0,0,1,"[""201924008450 A""]",HIGH BANDWIDTH MEMORY DEVICE AND SYSTEM DEVICE HAVING THE SAME•,{},""""""
20190913_37-2019_3_be61a87cec249153.pdf,93,25,frontMatter,0,0,0,0,[],"""""",{},""""""
20190920_38-2019_1_c6a968893e553275.pdf,470,25,applicationPublication,1,0,0,1,"[""201911035899 A""]","A METHOD FOR BIOMARKER COMPOUNDS SEPARATION,IDENTIFICATION AND ENRICHMENT",{},""""""
20190920_38-2019_2_cbd2401929f6bbea.pdf,469,25,applicationPublication,1,0,0,1,"[""201917032139 A""]",WIRE HARNESS,{},""""""
20190920_38-2019_3_dd2d77bd7b0dc3bd.pdf,201,25,applicationPublication,1,0,0,3,"[""201831010054 A""]","A STEEL COMPOSITION IN ACCORDANCE WITH API 5L PSL-2 SPECIFICATION FOR X-65 GRADEHAVING ENHANCED HYDROGEN INDUCED CRACKING (HIC) RESISTANCE, AND METHOD OF MANUFACTURING THE STEEL THEREOF",{},""""""
20190927_39-2019_1_642ea17a15f138b5.pdf,513,25,applicationPublication,1,0,0,1,"[""201814045192 A""]",A METHOD AND SYSTEM FOR TRANSMISSION AND RECEPTION OF SIGNALS,{},""""""
20190927_39-2019_2_e59d479336365add.pdf,559,25,applicationPublication,1,0,0,1,"[""201917032721 A""]","HUMIC SUBSTANCE-ENCAPSULATED PARTICLES, COMPOSITIONS AND METHOD OF MAKING THE SAME.",{},""""""
20190927_39-2019_3_090fdff77cef567e.pdf,218,25,applicationPublication,1,0,0,1,"[""201831011099 A""]",FUNGICIDAL COMBINATIONS,{},""""""
20191004_40-2019_1_32bcafaca2112aa8.pdf,594,25,applicationPublication,1,0,0,1,"[""201811011230 A""]",WEARABLE PERSONAL AIR COOLING SYSTEM,{},""""""
20191004_40-2019_2_8a51f61b9d143c1f.pdf,586,25,applicationPublication,1,0,0,4,"[""201821012138 A""]",TERRAIN CLIMBING ROBOT CARRYING LOAD,{},""""""
20191004_40-2019_3_64252eb4afcd1906.pdf,317,25,applicationPublication,1,0,0,1,"[""201831011840 A""]",A SYSTEM FOR AUTOMATED CONTROL OF HEATING IN COKE OVEN BATTERY,{},""""""
20191011_41-2019_1_e48886339fe50359.pdf,537,25,applicationPublication,1,0,0,1,"[""201921036831 A""]",SUSTAINABLE INDIGENOUS ROBOTIC BASED AUTOMATIC SOLUTION FOR IN-MOLD LABELLING,{},""""""
20191011_41-2019_2_0e834d3229719046.pdf,425,25,applicationPublication,1,0,0,2,"[""201821012449 A""]",ISOLATION MECHANISM MODULE FOR EARTH LEAKAGE MODULE FOR MOULDED CASE CIRCUIT BREAKER OF DIFFERENT FRAME SIZES,{},""""""
20191011_41-2019_3_2c9ed20403583213.pdf,318,25,applicationPublication,1,0,0,1,"[""201937031471 A""]",MULTIMODE RESONATORS WITH SPLIT CHAMFER,{},""""""
20191018_42-2019_1_77ccfbd26de0b843.pdf,573,25,applicationPublication,1,0,0,1,"[""201911040477 A""]",AN ATTENUATED PRECAST PAVEMENT SYSTEM,{},""""""
20191018_42-2019_2_64fc7e3a0667d608.pdf,560,25,applicationPublication,1,0,0,1,"[""201821014508 A""]",SYNERGISTIC INSECTICIDAL MIXTURES COMPRISING FLUPYRIMIN,{},""""""
20191018_42-2019_3_9e026de2476c19c4.pdf,260,25,applicationPublication,1,0,0,1,"[""201948039041 A""]",MANAGING WORKSPACES IN A USER INTERFACE,{},""""""
20191025_43-2019_1_547bd57d3a5a7cfe.pdf,535,25,applicationPublication,1,0,0,1,"[""201921040779 A""]",DEVICE FOR INFORMATION DISPLAY WITH REFLECTIVE MIRROR,{},""""""
20191025_43-2019_2_c0a248a2a3ea18b6.pdf,401,25,applicationPublication,1,0,0,1,"[""201621035134 A""]",MERCHANT REFERAL BASED CUSTOMER-MERCHANT TRANSACTION SYSTEM,{},""""""
20191025_43-2019_3_d8753611b3d4aa67.pdf,189,25,frontMatter,0,0,0,0,[],"""""",{},""""""
20191101_44-2019_1_d41cce7bac7184a1.pdf,387,25,applicationPublication,1,0,0,1,"[""201921042845 A""]",DECISION SUPPORT SYSTEM FOR DIABETES NEUROPATHY BY USING OPTIMISED DATA CLUSTERING ALGORITHM,{},""""""
20191101_44-2019_2_566ac88365fecee7.pdf,406,25,applicationPublication,1,0,0,1,"[""201621039056 A""]",INDUSTRIAL FRIENDLY ISOPROPYL ALCOHOL (IPA) FREE TEXTURING PROCESS USING TEXTURING ADDITIVE FOR MONOCRYSTALLINE SILICON WAFER,{},""""""
20191101_44-2019_3_6e2aabbcc020ae31.pdf,236,25,frontMatter,0,0,0,0,[],"""""",{},""""""
20191108_45-2019_1_6c88bff444e63a8e.pdf,509,25,applicationPublication,1,0,0,1,"[""201911044119 A""]",SYSTEM AND METHOD FOR REAL-TIME STATUS NOTIFICATION OF GROUP CHAT WITHOUT USING INTERNET,{},""""""
20191108_45-2019_2_b4b5c11c5a1b1a8d.pdf,437,25,applicationPublication,1,0,0,3,"[""201727035985 A""]",IMPROVEMENTS TO HYPER ELASTIC NEEDLES,{},""""""
20191108_45-2019_3_6deb999123721a93.pdf,390,25,applicationPublication,1,0,0,1,"[""201937035632 A""]",INFORMATION PROCESSING METHOD AND COMMUNICATION APPARATUS,{},""""""
20191115_46-2019_1_4ec28973a146d8f6.pdf,447,25,applicationPublication,1,0,0,2,"[""201911038403 A""]",ETORICOXIB BASED NANOSUSPENSION FORMULATION AND A METHOD OF PREPARATION THEREOF,{},""""""
20191115_46-2019_2_eb6d687f092c8918.pdf,276,25,applicationPublication,1,0,0,1,"[""201821018010 A""]",IMPROVED PROCESS FOR THE PREPARATION OF EMPAGLIFLOZIN,{},""""""
20191115_46-2019_3_2230f0e83c22f24d.pdf,122,25,frontMatter,0,0,0,0,[],"""""",{},""""""
20191122_47-2019_1_02fc38a237d3fae0.pdf,495,25,applicationPublication,1,0,0,1,"[""201811043612 A""]",A FOLDABLE ADVERTISING AND PROMOTION UNIT,{},""""""
20191122_47-2019_2_5ff70cd315872ec2.pdf,400,25,applicationPublication,1,0,0,1,"[""201821018313 A""]",STABLE NON-AQUEOUS LIQUID PHARMACEUTICAL FORMULATION OF VANCOMYCIN OR SALT THEREOF.,{},""""""
20191122_47-2019_3_07042150660c4193.pdf,251,25,applicationPublication,1,0,0,1,"[""201937034119 A""]",USER TERMINAL AND WIRELESS COMMUNICATION METHOD,{},""""""
20191129_48-2019_1_0a43809e70ba934c.pdf,435,25,applicationPublication,1,0,0,1,"[""201821031325 A""]",PLANT BASED VEGAN PROTEIN DRINK ENRICHED WITH REAL FRUIT JUICE,{},""""""
20191129_48-2019_2_7b2ed70473abfa52.pdf,401,25,applicationPublication,1,0,0,2,"[""201821019040 A""]",IMPROVED MASONRY BUILDING BLOCKS AND METHOD OF MAKING THEREOF,{},""""""
20191129_48-2019_3_6204762659e5f203.pdf,249,25,frontMatter,0,0,0,0,[],"""""",{},""""""
20191206_49-2019_1_33d50593f1c9f1b3.pdf,424,25,applicationPublication,1,0,0,1,"[""201911047783 A""]",AN AUTONOMOUS ROBOT FOR HARVESTING JATROPHA CURCAS FOR BIO-DIESEL,{},""""""
20191206_49-2019_2_570fe1967c1c3da9.pdf,432,25,applicationPublication,1,0,0,1,"[""201917037628 A""]","USE OF A FEED COMPOSITION FOR REDUCING METHANE EMISSION IN RUMI-NANTS, AND/OR TO IMPROVE RUMINANT PERFORMANCE",{},""""""
20191206_49-2019_3_917aac38ce84358c.pdf,458,25,applicationPublication,1,0,0,1,"[""201821020190 A""]",PROCESS FOR THE PREPARATION OF CRYSTALLINE FORM I OF SELEXIPAG,{},""""""
20191213_50-2019_1_9922d83ba4c209e4.pdf,431,25,applicationPublication,1,0,0,1,"[""201911043811 A""]",SYSTEM FOR EXECUTING CONFIGURABLE TASKS AND METHOD THEREOF,{},""""""
20191213_50-2019_2_c259765878bfa4d6.pdf,422,25,applicationPublication,1,0,0,1,"[""201917038701 A""]",ENZYME PRODUCTS,{},""""""
20191213_50-2019_3_4bedd8c0f2eae325.pdf,275,25,applicationPublication,1,0,0,1,"[""201621044488 A""]",THIN FILM FORMULATIONS OF 4-DIPHENYLMETHYL-1-PIPERAZINE DERIVATIVES AND THEIR SALTS,{},""""""
20191220_51-2019_1_5ef7f38712c9fd1c.pdf,457,25,applicationPublication,1,0,0,1,"[""201911048519 A""]",WASTE MANAGEMENT THROUGH SMART ECO BIN,{},""""""
20191220_51-2019_2_6545dd91bacddfe0.pdf,490,25,applicationPublication,1,0,0,1,"[""201811022339 A""]",TRAIN COUPLER ARRANGEMENT WITH AXIAL EXPANSION MODULE,{},""""""
20191220_51-2019_3_1fa6ca7854280930.pdf,492,25,applicationPublication,1,0,0,1,"[""201821022098 A""]",PROCSS FOR THE PREPARATION OF DEFERASIROX',{},""""""
20191227_52-2019_1_b800a5169504cb40.pdf,442,25,applicationPublication,1,0,0,5,"[""201911052749 A""]",FAH-FOOD TRUCK: FULLY AUTOMATED HUMAN LESS FOOD TRUCK,{},""""""
20191227_52-2019_2_e8de5b75147ff15d.pdf,204,25,frontMatter,0,0,0,0,[],"""""",{},""""""
